id,age,toss,roll,spot
28695,28,001010001101,4024235042,6508462137
28696,36,111010010110,4015324015,6183420748
28697,73,010010110011,0124123014,2584061732
28698,19,100111110011,1342014435,0462514488
28699,16,001011010110,0412533024,0432176854
28700,69,001011101100,4212524031,8236583147
28701,22,000101011100,5023425220,4108514267
28702,41,010010001011,0134251501,0864331204
28703,47,111010011100,1211455433,4344774455
28704,26,000011000110,1220513423,3064231875
28705,25,111110100101,0220413521,6433813217
28706,39,110100011011,4125503111,2643308744
28707,32,101110011011,4205435402,7357764871
28708,23,010011010111,0423514300,3331467750
28709,46,110110000110,2510403112,5421035876
28710,30,010111001010,5104532405,8337210864
28711,28,001011101001,4103254103,2153067485
28712,37,001100011010,5214344521,0143741554
28713,51,110100100101,4415010350,5754183524
28714,31,001101001101,1412254343,3634368524
28715,38,110100011001,3135122433,7140165767
28716,45,001001111011,3244025431,1322038517
28717,25,111010010001,5112543330,3245040638
28718,30,111111111111,0505050000,4454554454
28719,27,001100000101,3302221450,3204467663
28720,30,010000110011,3011530142,3851570573
28721,28,001100010110,5434255011,5523885776
28722,41,100010110110,3243054151,5248375162
28723,40,001101100001,0021051231,0142683405
28724,26,000001100011,4133455244,0848520116
28725,25,001110101000,4030145250,1654534102
28726,29,010000011101,0543120541,7451360473
28727,23,100101010101,3502453130,2280827134
28728,33,110100111001,1435201413,0251434108
28729,33,100001101000,0304554523,0377476558
28730,27,100001011000,0422513334,0843412476
28731,25,011010010110,0415223431,0347125843
28732,33,001011000010,4211513044,0711052374
28733,33,010100101000,0412521211,1406253071
28734,52,100111001001,4250034132,2456188032
28735,31,101011111010,5243521054,2423578455
28736,35,100111111101,0452312332,5455222561
28737,25,101111010010,4250031322,6235407541
28738,24,001101111111,2541000342,8002653337
28739,41,001100100111,2053115043,0531261057
28740,48,000100011010,5413204114,2636671800
28741,24,000000010000,1011111101,0000000000
28742,24,000101101011,3141524503,4431768402
28743,48,000000000000,0000000000,0101010101
28744,31,011100000111,2053410534,0146285431
28745,34,010110101001,2415053140,2405316245
28746,48,111101000111,4021402133,2751602141
28747,29,001100000101,5320410321,8372184501
28748,51,111101000011,5421140553,8225417836
28749,33,010110101010,4450414344,0344158733
28750,38,001001110110,1340524312,4330334511
28751,32,000010110000,4014355210,4036204744
28752,35,001000010111,4051443042,0742538614
28753,26,010001011110,0421340141,6207314085
28754,42,001011110100,0042235110,1174573652
28755,30,000110011101,1433553244,4755034678
28756,29,000101111001,1544201004,0844171103
28757,43,001111011000,0300133424,1278011340
28758,20,001001110110,1432424151,0143241576
28759,31,010010110110,2051340521,0852674310
28760,30,110100101111,0413154132,3143527674
28761,28,001010001110,0414423504,1115482734
28762,43,111001001001,1343203154,2370465524
28763,29,001101100101,1321423221,5534681256
28764,23,001001110101,1324105443,4247581643
28765,45,000101101110,0432251143,2143785406
28766,21,001011010011,0123455432,0468251734
28767,20,101110010100,3215540023,8453271605
28768,30,110110010001,4230514255,1754274083
28769,29,101100100010,4211540351,2573405552
28770,33,010101010100,3142001554,1340576214
28771,33,010100000000,1204552013,0435268357
28772,30,000100001111,2030452243,2030481512
28773,31,000101010011,5145533022,4467344004
28774,46,001100111010,1432501432,1147334456
28775,25,001011101001,5503104113,2034654245
28776,45,010010101101,4510314524,0047258471
28777,32,001010110110,0234153124,3257457064
28778,33,010001011010,0421354204,4045876321
28779,34,000101110110,3550113325,8062445113
28780,20,110100001010,5125324125,0056750441
28781,37,011010110111,1414551420,4134245816
28782,21,011101000111,1422030124,1052743881
28783,33,110110001010,0002503043,7653812376
28784,59,000101001110,1545502311,4618753072
28785,62,000000100000,1512001201,5141202126
28786,23,011000110011,3251403421,5607318624
28787,34,110001111101,0443110523,1654320842
28788,35,110100010110,0423500143,0246835002
28789,50,110011110010,4512450132,2224568024
28790,52,000000110001,0004333255,1113348887
28791,40,010101010101,2305413234,0432486037
28792,32,111001110000,3200443133,3462813572
28793,36,011101000001,1530421435,2214078361
28794,26,011101001000,0042011433,0521445708
28795,38,011011110100,4144225030,1411258704
28796,31,011010110101,2304154314,0648745857
28797,32,001011010011,0400123311,0410055037
28798,38,101010010101,3542105432,5855868173
28799,30,011011010110,4021534145,2341844264
28800,26,001011110111,5412504545,2538707412
28801,34,011000011010,5142351042,0425314527
28802,33,000001001001,1000000003,2222222222
28803,34,010101010100,0412541034,2043678514
28804,32,110011111000,0014440031,0845123567
28805,36,011100011010,1420311052,0321847625
28806,27,001011001101,0142534250,3548241016
28807,49,000110011110,1413325420,1467675340
28808,25,000101110010,0114003124,0744372120
28809,32,000110011110,1434303253,4358442540
28810,24,100010000000,1411204513,6501674324
28811,41,001111010001,5440022134,0184653400
28812,32,001101010011,1425025411,1435221548
28813,33,000101110100,5444542040,4334344558
28814,35,110011100010,4154543151,1344418002
28815,50,111001010100,0144243015,2411137651
28816,22,111011100100,5512540321,3030465134
28817,30,001001011110,0425145110,7452250815
28818,41,111010010001,1454112304,2267075442
28819,27,000001011111,5541130000,1111546722
28820,30,110100011011,1452451320,2314015476
28821,44,001010111010,0231215004,0327455637
28822,24,000110011101,0523301502,3407562340
28823,55,010001101101,4215043120,3462074823
28824,34,000101100110,4034212450,5657167470
28825,35,000100111010,5314043104,2173570461
28826,51,011000110011,4135244103,0485725486
28827,38,110111001110,3404542303,6141830624
28828,59,001011110101,0522142315,8357782104
28829,60,000010110101,5423333012,2412863450
28830,28,010010110000,4250310331,4186372053
28831,23,001000111010,0411523130,0348175361
28832,30,000110001000,3515322214,2030481542
28833,18,001001110110,0453124021,8613574204
28834,42,100100100110,2135441230,0043352687
28835,44,000111010101,0412300120,0566371084
28836,38,110100010101,0425150331,1400728541
28837,30,000001011010,1534024513,0004658731
28838,54,110010111010,5413250204,7238867412
28839,32,011101001011,5310423105,3241076538
28840,28,000001111010,0000411113,2221155586
28841,24,111101100001,4142531405,4418620442
28842,65,001010011110,0243352435,4268432567
28843,39,110100010111,5241203102,4101144521
28844,25,110101010000,5124305441,4852471485
28845,36,000101100101,4031404413,7263574630
28846,28,000101001101,3043214135,7132846703
28847,24,001011101001,5240511430,4426374201
28848,30,110100010110,0224143054,3154810745
28849,30,001011101101,5501340255,0467735127
28850,27,001011101000,3211355413,0415412368
28851,30,000110100101,0310420324,6435671206
28852,39,000001011001,0153240532,8888544763
28853,39,001011010110,1304125125,0476345812
28854,28,001011110010,4125443110,0341241434
28855,20,110101100100,4021153203,0164528142
28856,35,101110100100,5014253114,3250671388
28857,45,001000011011,2415143024,7045362140
28858,24,000101110000,0040535504,0421763863
28859,28,011000101100,0414225013,0412151671
28860,30,111011001010,0223040255,0351644723
28861,27,001100101101,0410553012,3325172008
28862,20,001011000010,1354441235,0431008448
28863,40,010010111010,5144052355,4514763845
28864,34,010010110110,1442133050,5034127443
28865,37,110101100010,4140525313,7274418502
28866,43,110100111010,0435421152,0863247445
28867,45,010010100010,1432125430,4468772413
28868,46,011011101000,5520431402,5342807124
28869,39,110111010100,5155234300,5164858283
28870,24,001000101111,1323324500,4412111454
28871,68,110010011101,0414320514,0541436627
28872,24,000010011100,0133134222,0132325747
28873,30,100100011011,0531102534,7233158440
28874,30,001001011110,1531430324,4258046054
28875,40,001010011100,4212315004,2458361607
28876,31,100011001010,4431203212,0014825067
28877,31,010100111010,1431310521,6318743270
28878,24,000010010101,0133242325,0112757864
28879,27,011000001011,0002144553,7815742230
28880,23,011001111010,1524520443,0572384162
28881,51,001010110011,0130254214,6534740287
28882,51,001101110011,0412545133,0147436521
28883,27,011101001001,3141052411,0637538145
28884,45,001011110100,3252544013,3251680430
28885,37,001001111111,0204311030,5523740006
28886,38,000010110000,1550514540,6648274605
28887,39,101001000110,1141052312,8241146362
28888,32,110110010101,4123512450,2444577468
28889,27,100110110010,3402251442,4251773286
28890,28,110111100111,5145520034,5778403304
28891,23,000000000100,5454545454,0123456782
28892,33,000101101110,0422130455,0727354118
28893,29,001110110001,3140505244,3125643001
28894,35,001100101111,0413025130,0183274056
28895,20,110111001000,1244153414,5482614757
28896,25,100001101011,2411352200,2736681552
28897,96,010100010110,1410342541,3414457632
28898,48,001001110010,0441020433,4010850637
28899,47,011011100110,4054332155,4251887425
28900,21,001111011011,1422515322,2318051442
28901,37,001000110001,2030415424,2030481543
28902,23,000101110011,4133304155,2250314688
28903,33,101010101111,2412530143,1345876214
28904,37,011101001000,3214300315,2417235006
28905,23,001111111000,3045211311,4212542167
28906,39,001001110111,4221354002,0412513775
28907,49,001011101001,2400542134,0427364762
28908,28,000000000000,0241352243,2414745488
28909,39,001000110110,1341032531,3620837450
28910,51,001011101110,0442130312,8174872631
28911,22,001011010110,4513204452,7423815547
28912,34,101010011010,4250143205,3148524725
28913,19,011011001010,0241504153,0532178026
28914,29,110100111100,2133300303,1603343667
28915,31,010001110101,0430521524,7640872503
28916,27,110100111000,2411504423,7625454801
28917,34,001010111001,4532041343,5374801034
28918,44,001010010101,3202543041,8714657817
28919,34,110101100100,0423310541,1734580606
28921,24,000000000000,0000000000,0000000000
28922,59,110101101010,4032503125,2158740125
28923,50,010010001101,4103251041,3276510485
28924,23,001011001110,4205255314,5734521856
28925,38,001011111011,4244152312,5675327436
28926,30,101001010110,0433015422,0738476515
28927,22,010101011010,0142431254,0158763125
28928,23,101101100100,4251442053,3137482625
28929,41,000101110101,0253140254,0532617847
28930,59,010110100101,0513240314,1672403854
28931,56,000001110101,3142054132,4210365474
28932,30,110100010110,5121405310,4238456102
28933,41,000010110111,1530423105,0437214368
28934,27,110110011101,4044214130,7567043284
28935,23,000101101111,4105230412,2463638745
28936,35,110111010010,1344052155,4671102587
28937,30,000101010101,4345105431,1437658401
28938,35,001110010001,2011354230,7054126387
28939,34,001010110001,1315420154,4354278107
28940,37,001101010101,1354204415,1686862321
28941,27,010010110010,0142301551,0487326154
28942,23,001000110100,1132013541,0743130487
28943,34,110111010000,0541253120,0720341865
28944,45,000111010101,1432045431,4452137584
28945,36,000101100110,5531404225,2051623821
28946,53,100111000010,2403235041,1500576435
28947,31,111101011110,0125554103,0463185270
28948,50,000100101110,0413225041,3410862050
28949,20,000101111111,1043221110,0031644444
28950,39,001011101000,3201503401,0351845634
28951,51,011100101110,0502413114,0416285738
28952,30,001011011111,1142425112,0305477142
28953,36,110100001000,4423304331,4427135442
28954,23,000011001110,3143042531,3416204084
28955,26,011011110111,4255014535,4465845017
28956,32,000001011101,4105330034,0034477644
28957,26,000001100111,0014325014,0463147312
28958,42,011000101011,1014424312,5406217312
28959,26,010010100111,0235410523,3503684323
28960,36,110111011110,3233034123,5324535311
28961,34,000100010110,4432245244,0500375443
28962,29,000101101000,2454414031,6208437156
28963,33,001111111011,0043335332,3525878471
28964,25,110100011011,2405314201,0000004453
28965,27,011110010101,0425413425,0517384050
28966,22,101100100101,1423154012,0000000000
28967,47,101101000010,1032415455,0413057481
28968,37,000011001110,5423154015,1537428760
28969,37,111010011011,2110453224,5126653871
28970,49,001000011011,0443051210,0424371538
28971,50,000101010101,0435124034,1335540768
28972,21,011010001101,4202543410,2405408573
28973,27,100011010110,4103125540,0537124108
28974,40,010000110111,5421531002,8102243715
28975,27,000111010001,2341501411,4238443767
28976,54,011101100100,4205314031,2243054283
28977,18,001111010000,0413503124,3336470258
28978,59,011001001110,5124130034,0417645228
28979,53,101101100010,4223541001,2658230432
28980,35,111010010111,1254120134,0421485731
28981,48,100111110010,2314242112,4244644426
28982,28,010010110101,1302451244,0241254160
28983,23,001011100101,0143013554,0548321224
28984,25,101100110101,4213430411,0432542160
28985,32,001011110010,3354215024,0087421266
28986,33,011011101101,5431214521,5874214367
28987,32,100100100100,4344215000,3466482250
28988,21,011000011010,0532313144,8353626661
28989,28,001000110111,3255031224,5086347124
28990,38,110110001011,1343054121,0753143072
28991,40,000110111011,0221345504,1674608224
28992,42,000100101110,3140450543,0441432114
28993,50,001010001110,4131201345,1321480634
28994,37,001010011011,3404115032,3312848674
28995,24,101110010100,4423514023,0538742570
28996,31,001001111010,2311240431,5426045082
28997,36,001110100001,3342252230,6738447364
