"artist","person","name","names","songs"
"The 1975",TRUE,"Rebecca",1,1
"The 5th Dimension",FALSE,"Winter",1,3
"The 5th Dimension",TRUE,"Baby",1,2
"The 5th Dimension",TRUE,"Bill",1,2
"The 5th Dimension",TRUE,"Jack",1,2
"The 5th Dimension",TRUE,"May",1,2
"The Ad Libs",TRUE,"Jill",1,1
"The Ad Libs",TRUE,"Kitty",1,1
"The Allman Brothers Band",TRUE,"Melissa",1,2
"The Allman Brothers Band",TRUE,"Sally",1,2
"The Animals",FALSE,"Walker",1,2
"The Animals",TRUE,"Baby",1,1
"The Archies",TRUE,"Baby",1,1
"The Association",TRUE,"Baby",1,2
"The Association",TRUE,"Mary",1,2
"The Babys",TRUE,"Baby",1,1
"The Badlees",TRUE,"Angeline",1,1
"The Band",FALSE,"George",1,4
"The Band",FALSE,"June",1,4
"The Band",TRUE,"Annalee",1,3
"The Band",TRUE,"Bessie",1,3
"The Band",TRUE,"Carmen",1,3
"The Band",TRUE,"Chester",1,3
"The Band",TRUE,"Fanny",1,3
"The Band",TRUE,"Jack",1,3
"The Band",TRUE,"Luke",1,3
"The Band",TRUE,"Moses",1,3
"The Band",TRUE,"Ophelia",1,3
"The Band Perry",FALSE,"Ford",1,2
"The Band Perry",FALSE,"Paris",1,2
"The Beach Boys",FALSE,"Cruz",1,14
"The Beach Boys",FALSE,"June",1,14
"The Beach Boys",TRUE,"Baby",7,13
"The Beach Boys",TRUE,"Barbara Ann",1,13
"The Beach Boys",TRUE,"Betty Lou",1,13
"The Beach Boys",TRUE,"Betty Sue",1,13
"The Beach Boys",TRUE,"Buddy",1,13
"The Beach Boys",TRUE,"Charley",1,13
"The Beach Boys",TRUE,"Joe",1,13
"The Beach Boys",TRUE,"Mary Sue",1,13
"The Beach Boys",TRUE,"Peggy",1,13
"The Beach Boys",TRUE,"Peggy Sue",1,13
"The Beach Boys",TRUE,"Penny",1,13
"The Beach Boys",TRUE,"Rhonda",1,13
"The Beach Boys",TRUE,"Wendy",1,13
"The Beatles",FALSE,"Hilton",1,10
"The Beatles",FALSE,"Holland",1,10
"The Beatles",FALSE,"Lane",1,10
"The Beatles",FALSE,"London",1,10
"The Beatles",FALSE,"Paris",1,10
"The Beatles",FALSE,"Penny",1,10
"The Beatles",TRUE,"Baby",3,9
"The Beatles",TRUE,"Edgar",1,9
"The Beatles",TRUE,"Eleanor",1,9
"The Beatles",TRUE,"Jude",1,9
"The Beatles",TRUE,"Lucy",1,9
"The Beatles",TRUE,"Madonna",1,9
"The Beatles",TRUE,"Mary",1,9
"The Beatles",TRUE,"Peter",1,9
"The Black Crowes",TRUE,"Baby",2,2
"The Black Eyed Peas",FALSE,"London",1,4
"The Black Eyed Peas",TRUE,"Baby",2,3
"The Black Eyed Peas",TRUE,"Bobby",1,3
"The Black Eyed Peas",TRUE,"Joe",1,3
"The Black Eyed Peas",TRUE,"Whitney",1,3
"The Browns",TRUE,"Jimmy",1,1
"The Buckinghams",TRUE,"Susan",1,1
"The Byrds",TRUE,"Baby",1,2
"The Byrds",TRUE,"Jesus",1,2
"The Chad Mitchell Trio",TRUE,"Jasper",1,1
"The Chad Mitchell Trio",TRUE,"John",1,1
"The Chad Mitchell Trio",TRUE,"Norman",1,1
"The Chad Mitchell Trio",TRUE,"Rosie",1,1
"The Chainsmokers",FALSE,"America",1,3
"The Chainsmokers",FALSE,"Paris",1,3
"The Chainsmokers",TRUE,"Jason",1,1
"The Chainsmokers",TRUE,"Valencia",1,1
"The Chainsmokers Featuring Emily Warren",FALSE,"Heaven",1,1
"The Charlie Daniels Band",FALSE,"Antone",1,3
"The Charlie Daniels Band",FALSE,"Austin",1,3
"The Charlie Daniels Band",FALSE,"Dallas",1,3
"The Charlie Daniels Band",FALSE,"Georgia",1,3
"The Charlie Daniels Band",FALSE,"Houston",1,3
"The Charlie Daniels Band",TRUE,"Jesus",1,2
"The Charlie Daniels Band",TRUE,"Johnny",1,2
"The Chi-lites",FALSE,"Heaven",1,2
"The Chi-lites",TRUE,"Baby",2,2
"The Clipse",FALSE,"Chuck",1,1
"The Clipse",TRUE,"Jack",1,1
"The Clipse",TRUE,"Rick",1,1
"The Coasters",FALSE,"Phoenix",1,3
"The Coasters",TRUE,"Charlie",1,2
"The Coasters",TRUE,"Sam",1,2
"The Coasters",TRUE,"Sue",1,2
"The Contours",TRUE,"Baby",2,2
"The Cowsills",TRUE,"Baby",1,2
"The Cowsills",TRUE,"Jesus",1,2
"The Cowsills",TRUE,"Mary",1,2
"The Cryan' Shames",TRUE,"Mary",1,1
"The Crystals",TRUE,"Bill",1,1
"The Cuff Links",TRUE,"Tracy",1,1
"The Dave Clark Five",TRUE,"Baby",7,7
"The Delfonics",TRUE,"Baby",1,1
"The Dells",TRUE,"Baby",1,1
"The Dirty Heads Featuring Rome",TRUE,"Baby",1,1
"The Dirty Heads Featuring Rome",TRUE,"Billy",1,1
"The Doobie Brothers",FALSE,"Antone",1,6
"The Doobie Brothers",TRUE,"Baby",3,5
"The Doobie Brothers",TRUE,"Jesus",1,5
"The Doobie Brothers",TRUE,"Lucy",1,5
"The Doobie Brothers",TRUE,"Patrick",1,5
"The Doors",TRUE,"Brian",1,2
"The Doors",TRUE,"Otis",1,2
"The Dramatics",TRUE,"Baby",2,3
"The Dramatics",TRUE,"Ken",1,3
"The Dream Academy",FALSE,"June",1,2
"The Dream Academy",TRUE,"John",1,1
"The Drifters",TRUE,"Baby",2,2
"The Edwin Hawkins' Singers Featuring: Dorothy Combs Morrison",TRUE,"Jesus",1,1
"The Emotions",TRUE,"Baby",1,1
"The Escape Club",TRUE,"Mandy",1,1
"The Escape Club",TRUE,"Ronnie",1,1
"The Everly Brothers",TRUE,"Baby",1,7
"The Everly Brothers",TRUE,"Cathy",1,7
"The Everly Brothers",TRUE,"Jenny",1,7
"The Everly Brothers",TRUE,"Johnny",1,7
"The Everly Brothers",TRUE,"Lucille",1,7
"The Everly Brothers",TRUE,"Mary",1,7
"The Everly Brothers",TRUE,"Romeo",1,7
"The Fabulous Thunderbirds",TRUE,"Muhammad",1,1
"The Fixx",TRUE,"Ariel",1,1
"The Four Seasons",TRUE,"Sherry",1,1
"The Frantics",TRUE,"Billy",1,1
"The Fratellis",TRUE,"Josephine",1,1
"The Fray",TRUE,"Baby",1,1
"The Game",TRUE,"Aaliyah",1,2
"The Game",TRUE,"Curtis",1,2
"The Game",TRUE,"Dave",1,2
"The Game",TRUE,"Eric",1,2
"The Game",TRUE,"Eve",1,2
"The Game",TRUE,"Frankie",1,2
"The Game",TRUE,"Huey",1,2
"The Game",TRUE,"Jay",1,2
"The Game",TRUE,"Jesus",1,2
"The Game",TRUE,"Marshall",1,2
"The Game",TRUE,"Martin Luther",1,2
"The Game",TRUE,"Marvin",1,2
"The Game",TRUE,"Mike",1,2
"The Game",TRUE,"Mya",1,2
"The Game",TRUE,"Ronald",1,2
"The Game",TRUE,"Scott",1,2
"The Game",TRUE,"Serena",1,2
"The Game",TRUE,"Stevie",1,2
"The Game",TRUE,"Venus",1,2
"The Game",TRUE,"Whitney",1,2
"The Game Featuring 50 Cent",FALSE,"Brooklyn",1,3
"The Game Featuring 50 Cent",FALSE,"Cali",1,3
"The Game Featuring 50 Cent",TRUE,"Buck",3,3
"The Game Featuring 50 Cent",TRUE,"Jesus",1,3
"The Game Featuring 50 Cent",TRUE,"John",1,3
"The Game Featuring 50 Cent",TRUE,"Lloyd",1,3
"The Game Featuring 50 Cent",TRUE,"Mike",1,3
"The Game Featuring Drake",FALSE,"Tom",1,1
"The Game Featuring Drake",TRUE,"Prince",1,1
"The Game Featuring Drake",TRUE,"Wayne",1,1
"The Game Featuring Jeremih",FALSE,"Chanel",1,1
"The Game Featuring Jeremih",FALSE,"London",1,1
"The Game Featuring Jeremih",FALSE,"Marley",1,1
"The Game Featuring Jeremih",FALSE,"Paris",1,1
"The Game Featuring Jeremih",TRUE,"Baby",1,1
"The Game Featuring Junior Reid",FALSE,"Louis",1,1
"The Game Featuring Junior Reid",TRUE,"Jon",1,1
"The Game Featuring Kanye West",FALSE,"Bentley",1,1
"The Game Featuring Kanye West",FALSE,"Katrina",1,1
"The Game Featuring Kanye West",TRUE,"Gabrielle",1,1
"The Game Featuring Kanye West",TRUE,"Gloria",1,1
"The Game Featuring Kanye West",TRUE,"Halle",1,1
"The Game Featuring Kanye West",TRUE,"Jamie",1,1
"The Game Featuring Kanye West",TRUE,"Jay",1,1
"The Game Featuring Kanye West",TRUE,"Kim",1,1
"The Game Featuring Kanye West",TRUE,"Meagan",1,1
"The Game Featuring Kanye West",TRUE,"Scott",1,1
"The Game Featuring Kanye West",TRUE,"Vida",1,1
"The Game Featuring Lil Wayne",FALSE,"Bentley",1,1
"The Game Featuring Lil Wayne",FALSE,"Brooklyn",1,1
"The Game Featuring Lil Wayne",FALSE,"Mercedes",1,1
"The Game Featuring Lil Wayne",TRUE,"Chris",1,1
"The Game Featuring Lil Wayne",TRUE,"Don",1,1
"The Game Featuring Lil Wayne",TRUE,"Jesus",1,1
"The Game Featuring Lil Wayne",TRUE,"John",1,1
"The Game Featuring Lil Wayne",TRUE,"Kurt",1,1
"The Game Featuring Lil Wayne",TRUE,"Paul",1,1
"The Gap Band",TRUE,"Adam",1,2
"The Gap Band",TRUE,"Annette",1,2
"The Gap Band",TRUE,"Eve",1,2
"The Georgia Satellites",TRUE,"Baby",1,1
"The Grass Roots",TRUE,"Baby",2,4
"The Grass Roots",TRUE,"Bella Linda",1,4
"The Grass Roots",TRUE,"Heaven",1,4
"The Grateful Dead",TRUE,"John",1,1
"The Guess Who",TRUE,"Baby",2,4
"The Guess Who",TRUE,"Christopher",1,4
"The Guess Who",TRUE,"Don",1,4
"The Guess Who",TRUE,"Hanna",1,4
"The Guess Who",TRUE,"John",1,4
"The Guess Who",TRUE,"Ron Ron",1,4
"The Hollies",TRUE,"August",1,7
"The Hollies",TRUE,"Baby",2,7
"The Hollies",TRUE,"Charlie",1,7
"The Hollies",TRUE,"Eloise",1,7
"The Hollies",TRUE,"Heaven",1,7
"The Hollies",TRUE,"Jennifer",1,7
"The Hollies",TRUE,"Suzanne",1,7
"The Human League",TRUE,"Baby",2,3
"The Human League",TRUE,"Billy",1,3
"The Human League",TRUE,"Johnny",1,3
"The Human League",TRUE,"Kelly",1,3
"The Impressions",FALSE,"Jordan",2,2
"The Impressions",TRUE,"John",1,1
"The Irish Rovers",TRUE,"Noah",1,1
"The Isley Brothers",TRUE,"Baby",3,3
"The Isley Brothers",TRUE,"George",1,3
"The Isley Brothers",TRUE,"Heaven",1,3
"The Isley Brothers Featuring Ronald Isley AKA Mr. Biggs",TRUE,"Baby",1,1
"The Isley Brothers Featuring Ronald Isley AKA Mr. Biggs",TRUE,"Frank",1,1
"The J. Geils Band",TRUE,"Angel",1,4
"The J. Geils Band",TRUE,"Baby",3,4
"The J. Geils Band",TRUE,"Johnny",1,4
"The Jacksons",FALSE,"Gary",1,4
"The Jacksons",FALSE,"Houston",1,4
"The Jacksons",TRUE,"Baby",2,3
"The Jacksons",TRUE,"Jackie",1,3
"The Jacksons",TRUE,"Jermaine",1,3
"The Jacksons",TRUE,"Randy",1,3
"The Jeff Healey Band",TRUE,"Baby",2,2
"The Jets",TRUE,"Baby",1,1
"The Killers",TRUE,"Jesus",1,1
"The Kingsmen",TRUE,"Louie",1,1
"The Kingston Trio",FALSE,"Virginia",1,6
"The Kingston Trio",TRUE,"Baby",1,5
"The Kingston Trio",TRUE,"Bobby",1,5
"The Kingston Trio",TRUE,"Grayson",1,5
"The Kingston Trio",TRUE,"Jane",1,5
"The Kingston Trio",TRUE,"Pete",1,5
"The Kingston Trio",TRUE,"Sue",1,5
"The Kingston Trio",TRUE,"Tom",1,5
"The Kinks",FALSE,"India",1,7
"The Kinks",FALSE,"London",1,7
"The Kinks",TRUE,"Baby",1,6
"The Kinks",TRUE,"Dan",1,6
"The Kinks",TRUE,"Jane",1,6
"The Kinks",TRUE,"Lola",2,6
"The Kinks",TRUE,"Victoria",1,6
"The Kinleys",TRUE,"Baby",1,1
"The Knack",TRUE,"Baby",1,1
"The Lady Of Rage",TRUE,"Freddy",1,1
"The Lady Of Rage",TRUE,"Jason",1,1
"The Left Banke",TRUE,"Desiree",1,2
"The Left Banke",TRUE,"Renee",1,2
"The Lonely Island Featuring Adam Levine & Kendrick Lamar",TRUE,"George",1,1
"The Lonely Island Featuring Michael Bolton",TRUE,"Erin",1,1
"The Lonely Island Featuring Michael Bolton",TRUE,"Forrest",1,1
"The Lonely Island Featuring Michael Bolton",TRUE,"Jack",1,1
"The Lonely Island Featuring Michael Bolton",TRUE,"Jenny",1,1
"The Lonely Island Featuring Michael Bolton",TRUE,"Johnny",1,1
"The Lonely Island Featuring Michael Bolton",TRUE,"Michael",1,1
"The Lonely Island Featuring Michael Bolton",TRUE,"Raven",1,1
"The Lonely Island Featuring Michael Bolton",TRUE,"Roger",1,1
"The Lonely Island Featuring Michael Bolton",TRUE,"Tony",1,1
"The Lonely Island Featuring T-Pain",TRUE,"Kevin",1,1
"The Lonely Island Featuring T-Pain",TRUE,"Leo",1,1
"The Lonely Island Featuring T-Pain",TRUE,"Santana",1,1
"The Lost Trailers",TRUE,"Earl",1,1
"The Lost Trailers",TRUE,"Mary Jo",1,1
"The Lovin' Spoonful",TRUE,"Bill",1,1
"The Lovin' Spoonful",TRUE,"Hank",1,1
"The Lovin' Spoonful",TRUE,"Joe",1,1
"The Lumineers",TRUE,"Ophelia",1,1
"The Manhattan Transfer",FALSE,"Louis",1,3
"The Manhattan Transfer",TRUE,"Janis",1,3
"The Manhattan Transfer",TRUE,"Jesus",1,3
"The Manhattan Transfer",TRUE,"Ronnie",1,3
"The Manhattan Transfer",TRUE,"Winona",1,3
"The Manhattans",TRUE,"Baby",3,3
"The Marshall Tucker Band",FALSE,"Anton",1,4
"The Marshall Tucker Band",FALSE,"Carolina",1,4
"The Marshall Tucker Band",FALSE,"Dallas",1,4
"The Marshall Tucker Band",FALSE,"Georgia",1,4
"The Marshall Tucker Band",TRUE,"Sadie",1,1
"The Marvelettes",TRUE,"Baby",1,3
"The Marvelettes",TRUE,"Bill",1,3
"The Marvelettes",TRUE,"Billy",1,3
"The Marvelettes",TRUE,"Eddie",1,3
"The Marvelettes",TRUE,"Frank",1,3
"The Marvelettes",TRUE,"Jim",1,3
"The Marvelettes",TRUE,"Joe",1,3
"The Marvelettes",TRUE,"Johnny",1,3
"The Mike Curb Congregation",TRUE,"Joey",1,1
"The Mike Curb Congregation",TRUE,"Mary",1,1
"The Mills Brothers",TRUE,"Mary",1,1
"The Miracles",FALSE,"Venus",1,2
"The Miracles",TRUE,"Mickey",1,1
"The Monkees",TRUE,"Jean",1,1
"The Moody Blues",TRUE,"Baby",1,1
"The New Birth",TRUE,"Baby",2,2
"The New Birth",TRUE,"Jack",1,2
"The New Birth",TRUE,"Jill",1,2
"The Nitty Gritty Dirt Band",TRUE,"Jackson",1,1
"The Notorious B.I.G.",FALSE,"Brooklyn",1,2
"The Notorious B.I.G.",FALSE,"Cali",1,2
"The Notorious B.I.G.",FALSE,"Lexus",1,2
"The Notorious B.I.G.",TRUE,"Frank",1,2
"The Notorious B.I.G.",TRUE,"Jesus",1,2
"The Notorious B.I.G.",TRUE,"Leo",1,2
"The Notorious B.I.G.",TRUE,"Richie",1,2
"The Notorious B.I.G.",TRUE,"Roscoe",1,2
"The Notorious B.I.G.",TRUE,"Toby",1,2
"The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge & Avery Storm",FALSE,"Chanel",1,1
"The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge & Avery Storm",FALSE,"Louis",1,1
"The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge & Avery Storm",TRUE,"Sean",1,1
"The Notorious B.I.G. Featuring Puff Daddy",TRUE,"Francis",1,1
"The Notorious B.I.G. Featuring Puff Daddy",TRUE,"Frank",1,1
"The Notorious B.I.G. Featuring Puff Daddy",TRUE,"Gino",1,1
"The Notorious B.I.G. Featuring Puff Daddy",TRUE,"Sean",1,1
"The O'Jays",FALSE,"Israel",1,3
"The O'Jays",TRUE,"Baby",1,2
"The O'Jays",TRUE,"Brandy",1,2
"The Oak Ridge Boys",TRUE,"Bobbie Sue",1,2
"The Oak Ridge Boys",TRUE,"Elvira",1,2
"The Oak Ridge Boys",TRUE,"Robert",1,2
"The Oak Ridge Boys",TRUE,"Ruth",1,2
"The Offspring",TRUE,"Janet",1,1
"The Offspring",TRUE,"Sam",1,1
"The Olympics",TRUE,"Kate",1,3
"The Olympics",TRUE,"Katie",1,3
"The Olympics",TRUE,"Pedro",1,3
"The Olympics",TRUE,"Pete",1,3
"The Originals",TRUE,"Baby",1,1
"The Osmonds",TRUE,"Baby",1,1
"The Outfield",FALSE,"London",1,2
"The Outfield",TRUE,"Josie",1,1
"The Pharcyde",TRUE,"Lee",1,1
"The Pharcyde",TRUE,"Shelly",1,1
"The Pointer Sisters",FALSE,"America",1,7
"The Pointer Sisters",TRUE,"Baby",6,7
"The Pointer Sisters",TRUE,"Delilah",1,7
"The Pointer Sisters",TRUE,"John",1,7
"The Pointer Sisters",TRUE,"Juliet",1,7
"The Pointer Sisters",TRUE,"Mary",1,7
"The Pointer Sisters",TRUE,"Romeo",1,7
"The Pointer Sisters",TRUE,"Samson",1,7
"The Police",TRUE,"Roxanne",1,1
"The Power Station",TRUE,"Baby",1,1
"The Pussycat Dolls Featuring Busta Rhymes",TRUE,"Baby",1,1
"The Pussycat Dolls Featuring Nicole Scherzinger",TRUE,"Baby",1,1
"The Pussycat Dolls Featuring Timbaland",TRUE,"Baby",1,1
"The Rembrandts",TRUE,"Baby",1,2
"The Rembrandts",TRUE,"Johnny",1,2
"The Replacements",TRUE,"Joe",1,1
"The Righteous Brothers",TRUE,"Baby",5,7
"The Righteous Brothers",TRUE,"Justine",1,7
"The Righteous Brothers",TRUE,"Lupe",1,7
"The Rip Chords",FALSE,"Mason",1,1
"The Rip Chords",TRUE,"Baby",1,1
"The Rip Chords",TRUE,"Eric",1,1
"The Rip Chords",TRUE,"Joe",1,1
"The Rip Chords",TRUE,"Martin",1,1
"The Rolling Stones",FALSE,"America",1,15
"The Rolling Stones",FALSE,"Chelsea",1,15
"The Rolling Stones",FALSE,"Eden",1,15
"The Rolling Stones",FALSE,"John",1,15
"The Rolling Stones",FALSE,"London",1,15
"The Rolling Stones",TRUE,"Anastasia",1,11
"The Rolling Stones",TRUE,"Angie",1,11
"The Rolling Stones",TRUE,"Anne",1,11
"The Rolling Stones",TRUE,"Baby",4,11
"The Rolling Stones",TRUE,"Jack",1,11
"The Rolling Stones",TRUE,"Jane",1,11
"The Rolling Stones",TRUE,"Jesus",2,11
"The Rolling Stones",TRUE,"Jimmy",1,11
"The Rolling Stones",TRUE,"John",1,11
"The Rolling Stones",TRUE,"Marie",1,11
"The Rolling Stones",TRUE,"Paul",1,11
"The Rolling Stones",TRUE,"Ruby Tuesday",1,11
"The Romantics",TRUE,"Baby",1,1
"The Roots",TRUE,"Ed",1,1
"The Roots Featuring Erykah Badu",FALSE,"Paris",1,1
"The Roots Featuring Erykah Badu",TRUE,"Baby",1,1
"The Roots Featuring Musiq",TRUE,"Baby",1,1
"The Roots Featuring Musiq",TRUE,"Foster",1,1
"The Roots Featuring Musiq",TRUE,"Pam",1,1
"The Roots Featuring Musiq",TRUE,"Sade",1,1
"The Sandpipers",TRUE,"Louie",1,1
"The Searchers",TRUE,"Baby",1,2
"The Searchers",TRUE,"Ruth",1,2
"The Shangri-Las",TRUE,"Betty",1,2
"The Shangri-Las",TRUE,"Jimmy",2,2
"The Shangri-Las",TRUE,"Mary",1,2
"The Shirelles",TRUE,"Baby",1,3
"The Shirelles",TRUE,"Billy Joe",1,3
"The Shirelles",TRUE,"John",1,3
"The Shocking Blue",TRUE,"Joe",1,2
"The Shocking Blue",TRUE,"Venus",1,2
"The Silkie",TRUE,"Baby",1,1
"The Simpsons Featuring Bart",TRUE,"Bart",1,1
"The Simpsons Featuring Bart",TRUE,"Jake",1,1
"The Simpsons Featuring Bart",TRUE,"Lisa",1,1
"The Smashing Pumpkins",TRUE,"Angel",1,3
"The Smashing Pumpkins",TRUE,"Jesus",1,3
"The Smashing Pumpkins",TRUE,"Justine",1,3
"The Spinners",TRUE,"Heaven",1,2
"The Spinners",TRUE,"Sadie",1,2
"The Standells",FALSE,"Boston",1,1
"The Staple Singers",TRUE,"Baby",1,1
"The Statler Brothers",TRUE,"Rose",1,1
"The Steve Miller Band",TRUE,"Baby",1,3
"The Steve Miller Band",TRUE,"Maurice",1,3
"The Steve Miller Band",TRUE,"Sam",1,3
"The Stylistics",FALSE,"Virginia",1,1
"The Stylistics",TRUE,"Joe",1,1
"The Stylistics",TRUE,"Joey",1,1
"The Supremes",TRUE,"Baby",5,8
"The Supremes",TRUE,"Floy",1,8
"The Supremes",TRUE,"Floy Joy",1,8
"The Supremes",TRUE,"Mary",1,8
"The Supremes",TRUE,"Nathan",1,8
"The Supremes",TRUE,"Romeo",1,8
"The Surfaris",TRUE,"Joe",1,1
"The Surfaris",TRUE,"Sam",1,1
"The Sweet",TRUE,"Buster",1,1
"The Swinging Blue Jeans",TRUE,"Baby",1,1
"The Swon Brothers",TRUE,"Baby",1,1
"The Sylvers",TRUE,"Baby",2,2
"The System",FALSE,"America",1,2
"The System",FALSE,"Kenya",1,2
"The System",TRUE,"Baby",1,1
"The Temptations",FALSE,"Don",1,10
"The Temptations",FALSE,"May",2,10
"The Temptations",FALSE,"Winter",1,10
"The Temptations",TRUE,"Baby",5,7
"The Temptations",TRUE,"Heaven",1,7
"The Temptations",TRUE,"Juan",1,7
"The Time",FALSE,"Francisco",1,4
"The Time",TRUE,"America",1,4
"The Time",TRUE,"Baby",2,4
"The Time",TRUE,"Heaven",1,4
"The Time",TRUE,"Jerome",2,4
"The Time",TRUE,"Jesse",1,4
"The Ting Tings",TRUE,"Jane",1,1
"The Ting Tings",TRUE,"Jo",1,1
"The Ting Tings",TRUE,"Lisa",1,1
"The Ting Tings",TRUE,"Mary",1,1
"The Ting Tings",TRUE,"Stacey",1,1
"The Troggs",TRUE,"Baby",1,1
"The Turtles",FALSE,"Winter",1,1
"The Vogues",TRUE,"Baby",1,1
"The Wallflowers",TRUE,"Sam",1,1
"The Weeknd",FALSE,"Bentley",1,12
"The Weeknd",FALSE,"Cali",1,12
"The Weeknd",FALSE,"Heaven",2,12
"The Weeknd",FALSE,"Louis",1,12
"The Weeknd",FALSE,"Queen",1,12
"The Weeknd",TRUE,"Angelina",1,10
"The Weeknd",TRUE,"Baby",7,10
"The Weeknd",TRUE,"David",1,10
"The Weeknd",TRUE,"James",1,10
"The Weeknd",TRUE,"Lamar",1,10
"The Weeknd",TRUE,"Selena",1,10
"The Weeknd Featuring Daft Punk",TRUE,"Baby",1,2
"The Weeknd Featuring Daft Punk",TRUE,"Brad",1,2
"The Weeknd Featuring Ed Sheeran",TRUE,"Baby",1,1
"The Weeknd Featuring Future",TRUE,"Baby",1,1
"The Whispers",TRUE,"Baby",2,2
"The White Buffalo & The Forest Rangers",FALSE,"Eden",1,1
"The White Buffalo & The Forest Rangers",TRUE,"Martin Luther",1,1
"The Who",TRUE,"Athena",1,5
"The Who",TRUE,"Bobby",1,5
"The Who",TRUE,"Jack",2,5
"The Who",TRUE,"Lily",1,5
"The Who",TRUE,"Timothy",1,5
"The Wilkinsons",FALSE,"Heaven",1,1
"The Wilkinsons",FALSE,"Houston",1,1
"The Wreckers",TRUE,"Baby",1,1
"The Yardbirds",FALSE,"Chelsea",1,2
"The Yardbirds",FALSE,"Heaven",1,2
"The Yardbirds",TRUE,"Josephine",1,1
"The Yardbirds",TRUE,"Katherine",1,1
"The Yardbirds",TRUE,"Margaret",1,1
"The Yardbirds",TRUE,"Susie",1,1
"The Young Rascals",TRUE,"Baby",1,1
"The-Dream Featuring Mariah Carey",TRUE,"Baby",1,1
"Thelma Houston",TRUE,"Baby",1,1
"Thin Lizzy",TRUE,"Dino",1,1
"Thin Lizzy",TRUE,"Johnny",1,1
"Thomas Dolby",FALSE,"London",1,1
"Thomas Rhett",FALSE,"Georgia",1,6
"Thomas Rhett",FALSE,"Heaven",1,6
"Thomas Rhett",FALSE,"June",1,6
"Thomas Rhett",TRUE,"Baby",2,4
"Thomas Rhett",TRUE,"Joe",1,4
"Thomas Rhett",TRUE,"Lauren",1,4
"Thomas Rhett",TRUE,"Marvin",1,4
"Thompson Square",FALSE,"June",1,3
"Thompson Square",TRUE,"Baby",2,2
"Three 6 Mafia Featuring Chamillionaire",TRUE,"Ken",1,1
"Three 6 Mafia Featuring Chamillionaire",TRUE,"Mike",1,1
"Three 6 Mafia Featuring Kalenna",TRUE,"Baby",1,1
"Three 6 Mafia Featuring Young Buck & Eightball & MJG",FALSE,"Mary Jane",1,1
"Three 6 Mafia Featuring Young Buck & Eightball & MJG",FALSE,"Reggie",1,1
"Three 6 Mafia Featuring Young Buck & Eightball & MJG",TRUE,"Bill",1,1
"Three 6 Mafia Featuring Young Buck & Eightball & MJG",TRUE,"Buck",1,1
"Three 6 Mafia Featuring Young Buck & Eightball & MJG",TRUE,"Denzel",1,1
"Three 6 Mafia Featuring Young Buck & Eightball & MJG",TRUE,"Mary",1,1
"Three 6 Mafia Featuring Young Buck & Eightball & MJG",TRUE,"Paul",1,1
"Three Dog Night",FALSE,"April",1,5
"Three Dog Night",FALSE,"May",1,5
"Three Dog Night",TRUE,"Baby",2,4
"Three Dog Night",TRUE,"Eli",1,4
"Three Dog Night",TRUE,"Jeremiah",1,4
"Thunder",TRUE,"Baby",1,1
"Tiesto & Dzeko Featuring Preme & Post Malone",FALSE,"Cali",1,1
"Tiesto & Dzeko Featuring Preme & Post Malone",TRUE,"Jackie",1,1
"Til Tuesday",TRUE,"Dylan",1,1
"Tim Curry",FALSE,"Virginia",1,1
"Tim Curry",TRUE,"Al",1,1
"Tim Curry",TRUE,"Alice",1,1
"Tim Curry",TRUE,"Baby",1,1
"Tim Curry",TRUE,"Britt",1,1
"Tim Curry",TRUE,"Carter",1,1
"Tim Curry",TRUE,"Colin",1,1
"Tim Curry",TRUE,"Dean",1,1
"Tim Curry",TRUE,"Dick",1,1
"Tim Curry",TRUE,"Edith",1,1
"Tim Curry",TRUE,"Gertrude",1,1
"Tim Curry",TRUE,"Jaclyn",1,1
"Tim Curry",TRUE,"John",1,1
"Tim Curry",TRUE,"Kate",1,1
"Tim Curry",TRUE,"Linda",1,1
"Tim Curry",TRUE,"Lisa",1,1
"Tim Curry",TRUE,"Liz",1,1
"Tim Curry",TRUE,"Meg",1,1
"Tim Curry",TRUE,"Pete",1,1
"Tim Curry",TRUE,"Rodney",1,1
"Tim Curry",TRUE,"Rona",1,1
"Tim Curry",TRUE,"Ruth",1,1
"Tim Curry",TRUE,"Wade",1,1
"Tim McGraw",FALSE,"America",1,11
"Tim McGraw",FALSE,"Georgia",1,11
"Tim McGraw",FALSE,"Louis",1,11
"Tim McGraw",FALSE,"Winter",1,11
"Tim McGraw",TRUE,"Aretha",1,9
"Tim McGraw",TRUE,"Baby",3,9
"Tim McGraw",TRUE,"Billy",1,9
"Tim McGraw",TRUE,"Bo",1,9
"Tim McGraw",TRUE,"Charlie",1,9
"Tim McGraw",TRUE,"Chuck",1,9
"Tim McGraw",TRUE,"Dolly",1,9
"Tim McGraw",TRUE,"Hank",2,9
"Tim McGraw",TRUE,"Jack",1,9
"Tim McGraw",TRUE,"Jerry Lee",1,9
"Tim McGraw",TRUE,"Jesus",1,9
"Tim McGraw",TRUE,"Jimmy",1,9
"Tim McGraw",TRUE,"Johnny",1,9
"Tim McGraw",TRUE,"Luke",1,9
"Tim McGraw",TRUE,"Michael",1,9
